Hotel O2 VIP	[1: ¬(Cleaning services_Ironing service; 1)=0.56 2: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.48 3: ¬(Food & Drink_Breakfast in the room; 1)=0.47]
Nathula Guest House	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
Hotel Mahalakshmi Residency	[1: ¬(General_Newspapers; 1)=0.78 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.57 3: ¬(Reception services_Luggage storage; 1)=0.54]
OYO Rooms Gurgaon Bus Stand 3	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
Abella Lakeview	[1: ¬(Bathroom_Toilet; 1)=0.59 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Bathroom_Free toiletries; 1)=0.45]
Wild Tusker Resort Muthanga	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
Upen's Goa Retreat	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Air conditioning; 1)=0.54 3: ¬(General_Newspapers; 1)=0.54]
New saira mahal	[1: ¬(Bathroom_Toilet; 1)=0.76 2: ¬(Bathroom_Bathroom; 1)=0.74 3: ¬(Bathroom_Shower; 1)=0.66]
Hotel Akash Plaza	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Hotel Grand Central	[1: ¬(Cleaning services_Dry cleaning; 1)=0.54 2: ¬(Media & Technology_Flat-screen TV; 1)=0.5 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.48]
Check In Check Out	[1: ¬(General_Fan; 1)=0.6 2: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45 3: ¬(Media & Technology_Cable Channels; 1)=0.38]
Hotel Chitrakoot Residency	[1: ¬(Pets_Pets are not allowed.; 1)=0.93 2: ¬(General_Air conditioning; 1)=0.82 3: ¬(property_type; 204)=0.8]
The Clive and Curzon	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Air conditioning; 1)=0.54 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Hotel Universe Inn	[1: ¬(Food & Drink_Restaurant; 1)=0.64 2: ¬(Bedroom_Wardrobe/Closet; 1)=0.49 3: ¬(Media & Technology_Flat-screen TV; 1)=0.43]
Hotel Fortune Blue	[1: ¬(Pets_Pets are not allowed.; 1)=0.93 2: ¬(General_Lift; 1)=0.71 3: ¬(Food & Drink_Restaurant; 1)=0.67]
Villa Abilash	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
The Oasis	[1: ¬(Food & Drink_Restaurant; 1)=0.67 2: ¬(Bathroom_Shower; 1)=0.66 3: ¬(General_Fan; 1)=0.59]
Royal Annex	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Tulsi Village Retreat Munnar	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Air conditioning; 1)=0.54 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
OYO Rooms Opposite Railway Station Indore Gate	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
OYO Rooms Panvel Mumbai Pune Expressway 2	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Coco Heritage Home	[1: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45 2: ¬(property_type; 204)=0.38 3: ¬(Cleaning services_Dry cleaning; 1)=0.33]
Hotel Grand Ambience	[1: ¬(Food & Drink_Breakfast in the room; 1)=0.47 2: ¬(Living Area_Seating Area; 1)=0.45 3: ¬(General_Safety deposit box; 1)=0.44]
Sri Sri Residency	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
OYO Rooms ST Bus Stand Rajkot	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
Vista Rooms at Mangal City Mall	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
OYO Premium Home Guard Chowk Dwarka	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
OYO Premium Tapovan 1	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Newspapers; 1)=0.54]
Clarks Inn Hampi	[1: ¬(property_type; 204)=0.8 2: ¬(General_Lift; 1)=0.71 3: ¬(Cleaning services_Ironing service; 1)=0.56]
Clarks Grand	[1: ¬(Bathroom_Shower; 1)=0.66 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.57 3: ¬(Reception services_Tour desk; 1)=0.53]
Seasun Residency	[1: ¬(General_Lift; 1)=0.71 2: ¬(Food & Drink_Restaurant; 1)=0.67 3: ¬(Bathroom_Shower; 1)=0.66]
Hotel Sree Devi	[1: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45 2: ¬(Cleaning services_Laundry; 1)=0.43 3: ¬(Food & Drink_Restaurant; 1)=0.42]
Hotel Surbhi Palace	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Bathroom_Free toiletries; 1)=0.45]
Cosy Regency	[1: ¬(Bathroom_Shower; 1)=0.66 2: ¬(Living Area_Seating Area; 1)=0.55 3: ¬(Cleaning services_Dry cleaning; 1)=0.42]
OYO Rooms Santacruz Near Mumbai Airport	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Hotel S G International	[1: ¬(Pets_Pets are not allowed.; 1)=0.93 2: ¬(General_Newspapers; 1)=0.78 3: ¬(Food & Drink_Restaurant; 1)=0.67]
The Oasis Srinagar	[1: ¬(Bathroom_Bathroom; 1)=0.78 2: ¬(Food & Drink_Restaurant; 1)=0.59 3: ¬(Living Area_Desk; 1)=0.51]
La Woods Hotel	[1: ¬(General_Fan; 1)=0.59 2: ¬(Bathroom_Free toiletries; 1)=0.56 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.48]
Hotel Aditya Inn	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Bedroom_Wardrobe/Closet; 1)=0.41]
STARiHOTELS Central Town Jalandhar	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
OYO Rooms Noida Sector 15	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
Kanhaia Haveli	[1: ¬(Food & Drink_Restaurant; 1)=0.64 2: ¬(General_Fan; 1)=0.6 3: ¬(Bathroom_Free toiletries; 1)=0.58]
Hotel Amigo	[1: ¬(property_type; 204)=0.79 2: ¬(General_Fan; 1)=0.6 3: ¬(Cleaning services_Laundry; 1)=0.55]
Hotel Central Park-17	[1: ¬(General_Room service; 1)=0.65 2: ¬(Cleaning services_Laundry; 1)=0.63 3: ¬(Reception services_24-hour front desk; 1)=0.63]
Casa D.C.M & Esmeralda	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(General_Fan; 1)=0.46]
Hotel Aman's Inn	[1: ¬(General_Air conditioning; 1)=0.82 2: ¬(General_Newspapers; 1)=0.78 3: ¬(Bathroom_Toilet; 1)=0.76]
Eco Bohemian Masala Art Cafe	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Hotel Shantikunja	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Living Area_Desk; 1)=0.33]
Avs Hotels	[1: ¬(Bathroom_Shower; 1)=0.53 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45]
Hotel Ritz	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Shower; 1)=0.53 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Kas Hotel - Plateau of Flowers	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(Bathroom_Shower; 1)=0.53 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Avisa Island House	[1: ¬(Bathroom_Toilet; 1)=0.59 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Bathroom_Shower; 1)=0.53]
Sonnetta Residency	[1: ¬(Cleaning services_Laundry; 1)=0.63 2: ¬(Living Area_Seating Area; 1)=0.55 3: ¬(Reception services_24-hour front desk; 1)=0.5]
Nigeen Beauty Houseboats	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Bathroom_Shower; 1)=0.53]
STARiHOTELS Calangute Goa	[1: ¬(General_Air conditioning; 1)=0.82 2: ¬(General_Newspapers; 1)=0.78 3: ¬(Bathroom_Toilet; 1)=0.76]
Varsha Enclave Novelty House	[1: ¬(General_Fan; 1)=0.79 2: ¬(General_Newspapers; 1)=0.62 3: ¬(General_Air conditioning; 1)=0.58]
Hotel Arihant	[1: ¬(General_Air conditioning; 1)=0.64 2: ¬(Food & Drink_Restaurant; 1)=0.64 3: ¬(Media & Technology_Telephone; 1)=0.51]
Hotel Nirbana Palace	[1: ¬(Bathroom_Toilet; 1)=0.76 2: ¬(Bathroom_Bathroom; 1)=0.74 3: ¬(General_Lift; 1)=0.71]
Hotel German Palace	[1: ¬(Bathroom_Shower; 1)=0.66 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.57 3: ¬(Reception services_Luggage storage; 1)=0.54]
Just Guest House	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Shower; 1)=0.53 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Hotel Lavanya	[1: ¬(General_Newspapers; 1)=0.54 2: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45 3: ¬(property_type; 204)=0.38]
Hotel MSP Grands	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Mogli Camps	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
Golden Orchid - The Lodge	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Shivanta Residency	[1: ¬(General_Lift; 1)=0.71 2: ¬(Food & Drink_Restaurant; 1)=0.67 3: ¬(Media & Technology_Telephone; 1)=0.59]
J Hotel	[1: ¬(General_Air conditioning; 1)=0.82 2: ¬(General_Newspapers; 1)=0.78 3: ¬(Bathroom_Toilet; 1)=0.76]
Fort Abode	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(Bathroom_Free toiletries; 1)=0.45 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45]
Days Hotel Chennai OMR	[1: ¬(property_type; 204)=0.8 2: ¬(General_Newspapers; 1)=0.78 3: ¬(General_Fan; 1)=0.59]
Mickey Homestay	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Air conditioning; 1)=0.54 3: ¬(General_Newspapers; 1)=0.54]
Sri Sai Suites	[1: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45 2: ¬(Food & Drink_Restaurant; 1)=0.42 3: ¬(property_type; 204)=0.38]
Lonavala Bungalow No 4	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Air conditioning; 1)=0.54 3: ¬(General_Newspapers; 1)=0.54]
14 Square Saidapet	[1: ¬(General_Newspapers; 1)=0.54 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45]
Hotel Damjis	[1: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 2: ¬(General_Fan; 1)=0.46 3: ¬(Cleaning services_Laundry; 1)=0.43]
ibis Styles Goa Calangute	[1: ¬(Bathroom_Bathroom; 1)=0.74 2: ¬(Food & Drink_Restaurant; 1)=0.67 3: ¬(General_Fan; 1)=0.59]
Bentley Hotel Marine Drive	[1: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 2: ¬(Bathroom_Free toiletries; 1)=0.45 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45]
Airport RTS Hotel	[1: ¬(Food & Drink_Restaurant; 1)=0.67 2: ¬(Media & Technology_Telephone; 1)=0.59 3: ¬(General_Fan; 1)=0.59]
OYO Rooms ST Bus Station Rajkot	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
OYO Apartments Bhawar Kuan	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
kartikay hotel	[1: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 2: ¬(Food & Drink_Restaurant; 1)=0.42 3: ¬(Bedroom_Wardrobe/Closet; 1)=0.41]
Royal Chandela	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(Cleaning services_Laundry; 1)=0.43 3: ¬(Bathroom_Towels; 1)=0.4]
OYO Rooms Vishwanath Temple Godolia	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Millenium 2000 Resort	[1: ¬(General_Newspapers; 1)=0.54 2: ¬(Bathroom_Shower; 1)=0.53 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Saiena House	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Vista Rooms at Red Hills Road	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
City Guest House	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45]
Olive Resort & Villas	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Air conditioning; 1)=0.54 3: ¬(General_Newspapers; 1)=0.54]
Mango Village Resort	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Hotel Kaveri International	[1: ¬(Bathroom_Toilet; 1)=0.82 2: ¬(Bathroom_Bathroom; 1)=0.76 3: ¬(General_Room service; 1)=0.75]
Calem Grove	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
Golf View Suncity, Gurgaon	[1: ¬(property_type; 204)=0.8 2: ¬(General_Fan; 1)=0.59 3: ¬(Reception services_Tour desk; 1)=0.53]
Club Mahindra Varca Beach, Goa	[1: ¬(Food & Drink_Restaurant; 1)=0.67 2: ¬(Bathroom_Toilet; 1)=0.61 3: ¬(Reception services_Tour desk; 1)=0.61]
Hotel Vivera Grande	[1: ¬(Reception services_Tour desk; 1)=0.47 2: ¬(Food & Drink_Breakfast in the room; 1)=0.45 3: ¬(Media & Technology_TV; 1)=0.38]
Zense Resort	[1: ¬(General_Newspapers; 1)=0.54 2: ¬(General_Fan; 1)=0.46 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45]
Panorama Guest House	[1: ¬(Bedroom_Wardrobe/Closet; 1)=0.42 2: ¬(Outdoors_Garden; 1)=0.38 3: ¬(Services_Car hire; 1)=0.33]
Monu Family Paying Guest House	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Bathroom_Free toiletries; 1)=0.45]
Dharma Ganga Cottages	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Hotel Raj Palace	[1: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 2: ¬(General_Fan; 1)=0.46 3: ¬(Bathroom_Free toiletries; 1)=0.45]
Mektoub Beach Resort	[1: ¬(Bathroom_Toilet; 1)=0.81 2: ¬(Bathroom_Bathroom; 1)=0.78 3: ¬(Bathroom_Shower; 1)=0.71]
Spiti Valley Hotel	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Hotel Midtown Grand	[1: ¬(property_type; 204)=0.85 2: ¬(Bathroom_Toilet; 1)=0.82 3: ¬(General_Newspapers; 1)=0.79]
Montreal Group of Houseboats	[1: ¬(Cleaning services_Laundry; 1)=0.63 2: ¬(Bathroom_Free toiletries; 1)=0.55 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.53]
Orange Court Resort	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Bathroom_Shower; 1)=0.53]
Asian Dona Rosa 1	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
Yelagiri - Marigold Ridge; A Sterling Holidays Resort	[1: ¬(Bedroom_Wardrobe/Closet; 1)=0.56 2: ¬(Media & Technology_Telephone; 1)=0.54 3: ¬(Outdoors_Garden; 1)=0.53]
The Corbett Aroma Havens	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Cleaning services_Laundry; 1)=0.43]
Pearl Beach Bungalow	[1: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 2: ¬(General_Fan; 1)=0.46 3: ¬(Food & Drink_Restaurant; 1)=0.42]
Resort Village Royale	[1: ¬(Cleaning services_Laundry; 1)=0.63 2: ¬(Reception services_24-hour front desk; 1)=0.5 3: ¬(Reception services_Tour desk; 1)=0.45]
Salida del Sol	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
Hotel Larica Inn Rajarhat	[1: ¬(property_type; 204)=0.85 2: ¬(Bedroom_Wardrobe/Closet; 1)=0.7 3: ¬(Living Area_Desk; 1)=0.64]
Hotel City Residency by Ackee Tree	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
Savithri Inn Bamboo Cottages & Resorts	[1: ¬(General_Fan; 1)=0.79 2: ¬(General_Newspapers; 1)=0.62 3: ¬(Food & Drink_Restaurant; 1)=0.54]
Mayur Residency	[1: ¬(General_Fan; 1)=0.59 2: ¬(Cleaning services_Ironing service; 1)=0.56 3: ¬(Cleaning services_Dry cleaning; 1)=0.54]
Hotel Sapphire	[1: ¬(General_Air conditioning; 1)=0.82 2: ¬(General_Lift; 1)=0.71 3: ¬(Food & Drink_Restaurant; 1)=0.67]
FabHotel OMR Sholinganullur	[1: ¬(Bathroom_Toilet; 1)=0.76 2: ¬(Bathroom_Bathroom; 1)=0.74 3: ¬(Food & Drink_Restaurant; 1)=0.67]
Sweet Holiday Home	[1: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45 2: ¬(Food & Drink_Restaurant; 1)=0.42 3: ¬(Bathroom_Towels; 1)=0.4]
Summer Green	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Air conditioning; 1)=0.54 3: ¬(General_Newspapers; 1)=0.54]
SaffronStays Masters Paeridaeza	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Newspapers; 1)=0.54]
A R Lodge	[1: ¬(General_Newspapers; 1)=0.54 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(General_Fan; 1)=0.46]
Hotel Shimla Inn	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Club Mahindra Kumarakom	[1: ¬(Bathroom_Toilet; 1)=0.81 2: ¬(Bathroom_Bathroom; 1)=0.78 3: ¬(Bathroom_Shower; 1)=0.71]
lebua Lodge at Amer	[1: ¬(property_type; 206)=0.72 2: ¬(Outdoors_Outdoor pool; 1)=0.56 3: ¬(Business facilities_Meeting/banquet facilities; 1)=0.56]
Goa Holiday Villas	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
Sree Gokulam Residency	[1: ¬(property_type; 204)=0.8 2: ¬(Food & Drink_Restaurant; 1)=0.67 3: ¬(Cleaning services_Dry cleaning; 1)=0.54]
Hotel Shikhar Palace	[1: ¬(Bathroom_Shower; 1)=0.53 2: ¬(General_Fan; 1)=0.46 3: ¬(Bathroom_Free toiletries; 1)=0.45]
Vista Rooms at Renigunta Road	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Bathroom_Shower; 1)=0.53]
OYO Premium Shamshabad Road	[1: ¬(Bathroom_Toilet; 1)=0.76 2: ¬(Bathroom_Bathroom; 1)=0.74 3: ¬(Bathroom_Shower; 1)=0.66]
Ragam Resort Alleppey	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Food & Drink_Restaurant; 1)=0.42 3: ¬(property_type; 204)=0.38]
OYO Premium Ganga View	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(Bathroom_Shower; 1)=0.53]
Vista Rooms near B.B.C Tower	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Bathroom_Shower; 1)=0.53]
The Comfort Guest House	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Shower; 1)=0.53 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Riverfront Guesthouse	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
Moti Mahal Hotel and Restaurant	[1: ¬(Bathroom_Shower; 1)=0.72 2: ¬(Cleaning services_Laundry; 1)=0.55 3: ¬(General_Room service; 1)=0.55]
Hotel Fort View	[1: ¬(property_type; 204)=0.82 2: ¬(Bathroom_Toilet; 1)=0.8 3: ¬(Bathroom_Bathroom; 1)=0.77]
Hotel Blue Nile	[1: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.66 2: ¬(Reception services_Tour desk; 1)=0.63 3: ¬(Reception services_Currency exchange; 1)=0.55]
Hostel DREAMS	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5]
Hotel Alaya	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(General_Air conditioning; 1)=0.54 3: ¬(General_Fan; 1)=0.46]
Hotel Raj Mahal	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(General_Newspapers; 1)=0.54 3: ¬(Bathroom_Shower; 1)=0.53]
Hotel Rahi	[1: ¬(property_type; 204)=0.82 2: ¬(Bathroom_Toilet; 1)=0.8 3: ¬(Bathroom_Bathroom; 1)=0.77]
Hotel Vijeet Palace	[1: ¬(General_Air conditioning; 1)=0.54 2: ¬(Bathroom_Free toiletries; 1)=0.45 3: ¬(Parking_Free! Free private parking is possible on site (reservation is not needed).; 1)=0.45]
Homestay Siolim	[1: ¬(Bathroom_Shower; 1)=0.53 2: ¬(Internet_Free! WiFi is available in all areas and is free of charge.; 1)=0.5 3: ¬(Food & Drink_Restaurant; 1)=0.42]
Mi casa Su casa	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Kumbhalgarh Forest Retreat	[1: ¬(Bedroom_Wardrobe/Closet; 1)=0.56 2: ¬(Media & Technology_Telephone; 1)=0.54 3: ¬(Outdoors_Garden; 1)=0.53]
OYO Premium MIDC Butibori Nagpur	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Ocean Heights	[1: ¬(Pets_Pets are not allowed.; 1)=0.86 2: ¬(Bathroom_Bathroom; 1)=0.59 3: ¬(Bathroom_Toilet; 1)=0.59]
The Sal Woods Forest and Spa	[1: ¬(Pets_Pets are not allowed.; 1)=0.89 2: ¬(General_Newspapers; 1)=0.6 3: ¬(Living Area_Desk; 1)=0.51]
Houseboat Moonshine	[1: ¬(Bathroom_Shower; 1)=0.71 2: ¬(Food & Drink_Restaurant; 1)=0.59 3: ¬(Bedroom_Wardrobe/Closet; 1)=0.56]
OYO Premium Malviya Nagar JLN Marg	[1: ¬(Bathroom_Toilet; 1)=0.76 2: ¬(Bathroom_Bathroom; 1)=0.74 3: ¬(Food & Drink_Restaurant; 1)=0.67]
Kafal Resort	[1: ¬(Bathroom_Bathroom; 1)=0.59 2: ¬(Bathroom_Toilet; 1)=0.59 3: ¬(General_Air conditioning; 1)=0.54]
Hotel Amrit Regency	[1: ¬(General_Air conditioning; 1)=0.64 2: ¬(Food & Drink_Breakfast in the room; 1)=0.45 3: ¬(Media & Technology_Flat-screen TV; 1)=0.43]
World Choice Orchid Premier Hotel	[1: ¬(property_type; 204)=0.8 2: ¬(Bathroom_Toilet; 1)=0.76 3: ¬(Bathroom_Bathroom; 1)=0.74]
