John L. Hennessy	[1: ¬(occupation; mathematician)=0.47 2: ¬(employer; Massachusetts Institute of Technology)=0.25 3: ¬(member of; Royal Society)=0.22 4: ¬(field; informatics)=0.18 5: ¬(academic degree; Doctor of Philosophy)=0.16]
Pat Hanrahan	[1: ¬(member of; National Academy of Sciences)=0.51 2: ¬(occupation; mathematician)=0.47 3: ¬(employer; Massachusetts Institute of Technology)=0.25 4: ¬(member of; Royal Society)=0.22 5: ¬(field; informatics)=0.18]
John Backus	[1: ¬(occupation; university teacher)=0.68 2: ¬(member of; Association for Computing Machinery)=0.57 3: ¬(member of; National Academy of Engineering)=0.51 4: ¬(occupation; engineer)=0.44 5: ¬(employer; Massachusetts Institute of Technology)=0.25]
Leslie Valiant	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(member of; Association for Computing Machinery)=0.57 3: ¬(member of; National Academy of Engineering)=0.51 4: ¬(occupation; mathematician)=0.47 5: ¬(occupation; engineer)=0.44]
Michael Stonebraker	[1: ¬(occupation; university teacher)=0.68 2: ¬(field; computer science)=0.54 3: ¬(member of; National Academy of Sciences)=0.51 4: ¬(member of; National Academy of Engineering)=0.51 5: ¬(occupation; mathematician)=0.47]
Leonard Adleman	[1: ¬(occupation; university teacher)=0.68 2: ¬(member of; Association for Computing Machinery)=0.57 3: ¬(field; computer science)=0.54 4: ¬(occupation; engineer)=0.44 5: ¬(member of; Royal Society)=0.22]
Juris Hartmanis	[1: ¬(occupation; engineer)=0.44 2: ¬(employer; Massachusetts Institute of Technology)=0.25 3: ¬(member of; Royal Society)=0.22 4: ¬(employer; Stanford University)=0.19 5: ¬(academic degree; Doctor of Philosophy)=0.16]
Jim Gray	[1: ¬(occupation; university teacher)=0.68 2: ¬(occupation; mathematician)=0.47 3: ¬(occupation; engineer)=0.44 4: ¬(employer; Massachusetts Institute of Technology)=0.25 5: ¬(member of; Royal Society)=0.22]
Edgar F. Codd	[1: ¬(member of; National Academy of Sciences)=0.51 2: ¬(member of; National Academy of Engineering)=0.51 3: ¬(occupation; engineer)=0.44 4: ¬(employer; Massachusetts Institute of Technology)=0.25 5: ¬(member of; Royal Society)=0.22]
Maurice Wilkes	[1: ¬(citizen; United States of America)=0.72 2: ¬(member of; National Academy of Engineering)=0.51 3: ¬(employer; Stanford University)=0.19 4: ¬(field; informatics)=0.18 5: ¬(employer; University of California  Berkeley)=0.16]
Niklaus Wirth	[1: ¬(citizen; United States of America)=0.72 2: ¬(field; computer science)=0.54 3: ¬(member of; National Academy of Sciences)=0.51 4: ¬(member of; National Academy of Engineering)=0.51 5: ¬(occupation; mathematician)=0.47]
Kristen Nygaard	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(citizen; United States of America)=0.72 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(field; computer science)=0.54 5: ¬(member of; National Academy of Sciences)=0.51]
Peter Naur	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(citizen; United States of America)=0.72 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(member of; National Academy of Sciences)=0.51 5: ¬(member of; National Academy of Engineering)=0.51]
Bob Kahn	[1: ¬(occupation; university teacher)=0.68 2: ¬(occupation; mathematician)=0.47 3: ¬(member of; Royal Society)=0.22 4: ¬(employer; Stanford University)=0.19 5: ¬(field; informatics)=0.18]
Geoffrey Hinton	[1: ¬(citizen; United States of America)=0.72 2: ¬(occupation; university teacher)=0.68 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(field; computer science)=0.54 5: ¬(member of; National Academy of Sciences)=0.51]
Butler Lampson	[1: ¬(occupation; mathematician)=0.47 2: ¬(employer; Stanford University)=0.19 3: ¬(field; informatics)=0.18 4: ¬(academic degree; Doctor of Philosophy)=0.16 5: ¬(employer; University of California  Berkeley)=0.16]
Michael O. Rabin	[1: ¬(citizen; United States of America)=0.72 2: ¬(member of; Association for Computing Machinery)=0.57 3: ¬(field; computer science)=0.54 4: ¬(member of; National Academy of Engineering)=0.51 5: ¬(occupation; engineer)=0.44]
Adi Shamir	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(citizen; United States of America)=0.72 3: ¬(occupation; university teacher)=0.68 4: ¬(member of; Association for Computing Machinery)=0.57 5: ¬(field; computer science)=0.54]
Alan Kay	[1: ¬(member of; National Academy of Sciences)=0.51 2: ¬(occupation; mathematician)=0.47 3: ¬(occupation; engineer)=0.44 4: ¬(member of; Royal Society)=0.22 5: ¬(employer; Stanford University)=0.19]
Fernando J. Corbató	[1: ¬(field; computer science)=0.54 2: ¬(member of; National Academy of Sciences)=0.51 3: ¬(occupation; mathematician)=0.47 4: ¬(occupation; engineer)=0.44 5: ¬(member of; Royal Society)=0.22]
Barbara Liskov	[1: ¬(member of; Israel Academy of Sciences and Humanities)=0.33 2: ¬(employer; New York University)=0.33 3: ¬(member of; Institute of Electrical and Electronics Engineers)=0.33 4: ¬(education; State University of New York at Albany)=0.33 5: ¬(occupation; cryptographer)=0.33]
Alan Perlis	[1: ¬(member of; Association for Computing Machinery)=0.57 2: ¬(member of; National Academy of Sciences)=0.51 3: ¬(occupation; engineer)=0.44 4: ¬(member of; Royal Society)=0.22 5: ¬(employer; Stanford University)=0.19]
Dennis M. Ritchie	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(occupation; university teacher)=0.68 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(member of; National Academy of Sciences)=0.51 5: ¬(member of; National Academy of Engineering)=0.51]
Yann LeCun	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(citizen; United States of America)=0.72 3: ¬(occupation; university teacher)=0.68 4: ¬(member of; Association for Computing Machinery)=0.57 5: ¬(member of; National Academy of Sciences)=0.51]
Joseph Sifakis	[1: ¬(citizen; United States of America)=0.72 2: ¬(occupation; university teacher)=0.68 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(member of; National Academy of Sciences)=0.51 5: ¬(occupation; mathematician)=0.47]
Charles Bachman	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(occupation; university teacher)=0.68 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(field; computer science)=0.54 5: ¬(member of; National Academy of Sciences)=0.51]
Robert W. Floyd	[1: ¬(member of; National Academy of Sciences)=0.51 2: ¬(member of; National Academy of Engineering)=0.51 3: ¬(occupation; mathematician)=0.47 4: ¬(employer; Massachusetts Institute of Technology)=0.25 5: ¬(member of; Royal Society)=0.22]
Frances E. Allen	[1: ¬(employer; Massachusetts Institute of Technology)=0.67 2: ¬(education; University of California  Berkeley)=0.67 3: ¬(occupation; cryptographer)=0.33 4: ¬(member of; Israel Academy of Sciences and Humanities)=0.33 5: ¬(employer; Weizmann Institute of Science)=0.33]
Andrew Yao	[1: ¬(member of; National Academy of Engineering)=0.51 2: ¬(occupation; mathematician)=0.47 3: ¬(occupation; engineer)=0.44 4: ¬(employer; Massachusetts Institute of Technology)=0.25 5: ¬(member of; Royal Society)=0.22]
John McCarthy	[1: ¬(field; computer science)=0.54 2: ¬(member of; National Academy of Engineering)=0.51 3: ¬(member of; Royal Society)=0.22 4: ¬(field; informatics)=0.18 5: ¬(academic degree; Doctor of Philosophy)=0.16]
Richard Hamming	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(occupation; university teacher)=0.68 3: ¬(field; computer science)=0.54 4: ¬(member of; National Academy of Sciences)=0.51 5: ¬(member of; National Academy of Engineering)=0.51]
Tony Hoare	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(citizen; United States of America)=0.72 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(member of; National Academy of Engineering)=0.51 5: ¬(occupation; mathematician)=0.47]
Ron Rivest	[1: ¬(occupation; engineer)=0.44 2: ¬(member of; Royal Society)=0.22 3: ¬(employer; Stanford University)=0.19 4: ¬(field; informatics)=0.18 5: ¬(academic degree; Doctor of Philosophy)=0.16]
Richard M. Karp	[1: ¬(field; computer science)=0.54 2: ¬(occupation; engineer)=0.44 3: ¬(employer; Massachusetts Institute of Technology)=0.25 4: ¬(member of; Royal Society)=0.22 5: ¬(employer; Stanford University)=0.19]
Silvio Micali	[1: ¬(member of; Association for Computing Machinery)=0.57 2: ¬(occupation; engineer)=0.44 3: ¬(member of; Royal Society)=0.22 4: ¬(employer; Stanford University)=0.19 5: ¬(field; informatics)=0.18]
Judea Pearl	[1: ¬(occupation; mathematician)=0.47 2: ¬(employer; Massachusetts Institute of Technology)=0.25 3: ¬(member of; Royal Society)=0.22 4: ¬(employer; Stanford University)=0.19 5: ¬(field; informatics)=0.18]
John Edward Hopcroft	[1: ¬(field; computer science)=0.54 2: ¬(occupation; mathematician)=0.47 3: ¬(occupation; engineer)=0.44 4: ¬(employer; Massachusetts Institute of Technology)=0.25 5: ¬(member of; Royal Society)=0.22]
Allen Newell	[1: ¬(member of; Association for Computing Machinery)=0.57 2: ¬(member of; National Academy of Engineering)=0.51 3: ¬(occupation; engineer)=0.44 4: ¬(employer; Massachusetts Institute of Technology)=0.25 5: ¬(member of; Royal Society)=0.22]
Ole-Johan Dahl	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(citizen; United States of America)=0.72 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(member of; National Academy of Sciences)=0.51 5: ¬(member of; National Academy of Engineering)=0.51]
Ivan Sutherland	[1: ¬(field; computer science)=0.54 2: ¬(occupation; mathematician)=0.47 3: ¬(employer; Massachusetts Institute of Technology)=0.25 4: ¬(member of; Royal Society)=0.22 5: ¬(employer; Stanford University)=0.19]
Charles P. Thacker	[1: ¬(occupation; university teacher)=0.68 2: ¬(field; computer science)=0.54 3: ¬(member of; National Academy of Sciences)=0.51 4: ¬(occupation; mathematician)=0.47 5: ¬(employer; Massachusetts Institute of Technology)=0.25]
Edsger W. Dijkstra	[1: ¬(citizen; United States of America)=0.72 2: ¬(field; computer science)=0.54 3: ¬(member of; National Academy of Sciences)=0.51 4: ¬(member of; National Academy of Engineering)=0.51 5: ¬(employer; Massachusetts Institute of Technology)=0.25]
Dana Scott	[1: ¬(field; computer science)=0.54 2: ¬(member of; National Academy of Engineering)=0.51 3: ¬(employer; Massachusetts Institute of Technology)=0.25 4: ¬(member of; Royal Society)=0.22 5: ¬(employer; Stanford University)=0.19]
Robin Milner	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(citizen; United States of America)=0.72 3: ¬(member of; National Academy of Sciences)=0.51 4: ¬(member of; National Academy of Engineering)=0.51 5: ¬(occupation; mathematician)=0.47]
Edmund M. Clarke	[1: ¬(member of; National Academy of Sciences)=0.51 2: ¬(employer; Massachusetts Institute of Technology)=0.25 3: ¬(member of; Royal Society)=0.22 4: ¬(employer; Stanford University)=0.19 5: ¬(academic degree; Doctor of Philosophy)=0.16]
Ken Thompson	[1: ¬(occupation; university teacher)=0.68 2: ¬(member of; Association for Computing Machinery)=0.57 3: ¬(occupation; mathematician)=0.47 4: ¬(occupation; engineer)=0.44 5: ¬(employer; Massachusetts Institute of Technology)=0.25]
Richard E. Stearns	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(field; computer science)=0.54 3: ¬(member of; National Academy of Sciences)=0.51 4: ¬(member of; National Academy of Engineering)=0.51 5: ¬(occupation; mathematician)=0.47]
John Cocke	[1: ¬(member of; Association for Computing Machinery)=0.57 2: ¬(field; computer science)=0.54 3: ¬(member of; National Academy of Engineering)=0.51 4: ¬(member of; Royal Society)=0.22 5: ¬(employer; Stanford University)=0.19]
Manuel Blum	[1: ¬(member of; Association for Computing Machinery)=0.57 2: ¬(occupation; mathematician)=0.47 3: ¬(occupation; engineer)=0.44 4: ¬(employer; Massachusetts Institute of Technology)=0.25 5: ¬(member of; Royal Society)=0.22]
E. Allen Emerson	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(member of; Association for Computing Machinery)=0.57 3: ¬(field; computer science)=0.54 4: ¬(member of; National Academy of Sciences)=0.51 5: ¬(member of; National Academy of Engineering)=0.51]
Whitfield Diffie	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(occupation; university teacher)=0.68 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(field; computer science)=0.54 5: ¬(member of; National Academy of Sciences)=0.51]
Douglas Engelbart	[1: ¬(occupation; computer scientist)=0.99 2: ¬(occupation; university teacher)=0.68 3: ¬(member of; Association for Computing Machinery)=0.57 4: ¬(field; computer science)=0.54 5: ¬(member of; National Academy of Sciences)=0.51]
David A. Patterson	[1: ¬(occupation; university teacher)=0.68 2: ¬(field; computer science)=0.54 3: ¬(occupation; mathematician)=0.47 4: ¬(employer; Massachusetts Institute of Technology)=0.25 5: ¬(member of; Royal Society)=0.22]
Marvin Minsky	[1: ¬(member of; Association for Computing Machinery)=0.57 2: ¬(occupation; engineer)=0.44 3: ¬(member of; Royal Society)=0.22 4: ¬(employer; Stanford University)=0.19 5: ¬(field; informatics)=0.18]
Tim Berners-Lee	[1: ¬(citizen; United States of America)=0.72 2: ¬(occupation; mathematician)=0.47 3: ¬(employer; Stanford University)=0.19 4: ¬(field; informatics)=0.18 5: ¬(academic degree; Doctor of Philosophy)=0.16]
Fred Brooks	[1: ¬(employer; Massachusetts Institute of Technology)=0.25 2: ¬(member of; Royal Society)=0.22 3: ¬(employer; Stanford University)=0.19 4: ¬(field; informatics)=0.18 5: ¬(employer; University of California  Berkeley)=0.16]
James H. Wilkinson	[1: ¬(citizen; United States of America)=0.72 2: ¬(occupation; university teacher)=0.68 3: ¬(field; computer science)=0.54 4: ¬(member of; National Academy of Sciences)=0.51 5: ¬(member of; National Academy of Engineering)=0.51]
Kenneth E. Iverson	[1: ¬(member of; American Academy of Arts and Sciences)=0.74 2: ¬(citizen; United States of America)=0.72 3: ¬(occupation; university teacher)=0.68 4: ¬(member of; Association for Computing Machinery)=0.57 5: ¬(field; computer science)=0.54]
